8041,11437,2685,5752,9376,6400,8238,2405,6314,8355,8695,11080,2859,1639,794,7229,6360,2680,8124,9225,8340,11050,9056,311,5281,11129,9665,2143,8307,3351,6873,602,4413,81,4416,836,6933,9899,7273,293,4271,11345,5488,11118,4118,2124,5671,2336,5731,8518,10252,10646,3073,5372,7799,6728,1269,9797,10914,8730,11708,3668,2537,6219,5129,9855,9645,796,9644,7112,3581,10480,2801,3012,7165,8882,10161,1063,11758,7503,9012,7736,9181,1334,8083,8920,8055,473,5024,10479,319,6779,3628,11668,2553,10340,10918,10522,4492,5707
5138,4629,5796,10021,1198,3201,4979,10924,6087,3536,2268,9774,980,9243,9029,1846,8891,7467,10765,6205,4679,6341,3470,2017,5633,10423,9257,8880,716,9586,2670,4068,4142,4532,3308,4504,9640,6611,852,1562,5076,9363,5857,3823,6811,3738,8599,6018,11496,6126,4433,7170,3377,3394,10414,9122,5481,7637,56,6039,8842,11247,10074,2431,9961,511,1671,8687,3630,9457,3221,3679,4689,979,4006,9845,10734,11521,4142,4796,7073,3784,5164,4267,7667,1040,11565,8543,852,6813,4228,3530,6806,2707,563,3347,5557,10974,6049,6224
11304,9494,7753,4776,11159,10284,11531,5959,11903,10860,1635,788,5712,3293,5495,10700,4711,5686,10588,10174,8289,9541,9294,10704,1459,11588,6257,2791,1812,9742,2774,11747,4499,3450,1102,2405,10204,6573,5393,522,72,10668,4233,6212,4619,3390,8472,11414,11504,2528,6935,9585,7706,1187,1022,3845,7558,8775,7237,11115,5378,1036,9086,2261,10989,8809,2198,6090,9122,4723,4487,9108,9718,6649,6296,6748,8565,6991,3652,7133,206,1787,5878,11449,5030,10798,9402,3704,10634,804,6787,6254,156,11413,10554,9886,2021,9353,6788,6291
5333,9190,690,11656,8689,8383,11055,2776,10284,435,11859,5979,3717,7047,11055,8272,7943,2429,10738,4206,358,11247,3411,5914,5389,11040,4222,9943,5738,5711,1731,9794,5667,627,6237,11746,8338,109,10457,6165,6629,10387,10436,799,3324,7295,5072,6608,7764,6299,5585,1000,4349,7297,3634,7415,1411,11812,252,3073,9550,4415,10585,2123,10459,8041,6240,6886,11781,3152,759,3407,5809,5916,11560,10752,8044,7105,5466,1641,11234,756,5513,7208,806,6766,4344,782,2942,5670,10255,4437,11640,8659,9476,5941,4144,6495,3864,3515
5656,6324,5993,616,6957,4541,3148,7219,8731,872,11971,226,11232,1257,3433,11198,6127,8483,10180,8636,3821,5517,6108,1220,11118,9049,1137,6340,577,2151,11723,4301,1458,7922,10227,9843,11247,2908,4463,2739,2844,11679,10697,902,7058,3192,6421,9150,10532,4993,7199,8014,430,10992,10716,3296,9450,3047,2268,10852,945,6242,5519,3671,5467,3971,3667,6720,11647,7825,6227,11142,7801,7578,8730,11693,462,8169,4788,211,6625,3263,1011,5809,4087,10682,3736,10414,9622,4797,8368,5243,7480,9632,1082,6586,9794,655,5565,11727
5466,1874,3928,6081,7399,5309,8712,1763,2649,10521,3916,7246,6635,11324,8518,743,4876,1157,7408,11410,3051,8169,3875,9313,8608,9348,2924,2325,1990,7419,11045,3356,4673,7890,1769,7671,7035,9785,4016,2967,11380,1728,7269,1441,3836,6368,887,3569,5360,7412,9664,1157,1660,1466,5057,8719,8220,8922,6383,5942,10428,10653,288,11724,11247,5498,5477,3659,6224,628,9559,11148,9770,5778,1801,6544,7416,7513,2638,9680,645,7016,10307,7038,11620,9256,9830,9929,465,1277,5785,6323,7135,9684,2261,11270,3371,6114,7518,2366
1590,10436,4477,3645,1677,478,1084,11024,5546,7114,1167,336,8064,6032,4760,10304,590,1717,7524,5625,6864,77,5912,10847,963,9097,7066,1636,8848,377,5383,4507,10420,7279,3282,3464,1111,10729,6937,6402,10474,11708,2808,4899,9298,740,5744,9186,9720,7129,7594,7824,10760,10120,894,10407,2428,8448,4696,8840,153,6893,11838,117,3406,9745,10425,4786,10967,6241,9033,7990,9349,348,844,11507,8500,5108,2331,3860,1480,7849,4673,1295,5159,8729,10754,3532,6918,11162,10547,9100,6883,9462,5776,9467,836,3263,5293,606
1627,9818,8157,8507,5775,10408,4984,4517,1130,6818,2817,130,1740,3571,11940,8028,11074,10746,1702,777,7976,9944,7241,11236,10429,5181,6166,9377,5219,7892,2017,2934,7676,5943,6076,234,8381,821,4382,9615,7764,10661,11576,1367,5783,1399,7274,4886,3241,3079,6252,8363,543,8002,5203,8440,7552,8288,6185,11188,1334,6912,705,8822,11573,428,9798,201,2102,7383,56,626,9521,8760,1459,5927,3242,9714,2702,2918,2769,9555,10207,10155,7967,1001,10539,2782,8378,8735,6506,3565,3511,2181,323,1959,9949,1179,7194,5825
2024,11715,189,1047,909,8578,9715,11923,4942,7985,5156,6906,10823,9985,1194,9155,5039,1934,4711,5054,10965,118,4283,4569,3690,1057,3564,4227,4190,7434,8458,7719,6792,5574,2371,701,8711,8661,10026,7538,1825,475,4546,2454,11584,6214,7008,10284,5486,912,734,11468,1825,3594,7094,5022,11088,3739,4259,4426,10563,836,1452,6402,1251,11368,8439,1941,7603,2218,2099,7342,1224,9265,5243,9738,9522,1608,392,11897,6803,3412,2094,4398,9860,2790,4940,7558,7430,404,9397,8633,3677,4183,8015,1778,6352,8509,4799,6437
6177,711,8404,2879,10445,10943,214,2146,3589,4109,5826,3825,4612,1211,6665,8733,1522,3914,7815,50,4144,7539,1238,2372,2263,6975,4270,3959,10507,2040,2166,11108,7586,5056,10854,10213,10813,6283,2721,3250,3208,11148,5250,5474,11784,2286,10114,11018,5497,11743,2576,7209,7648,6412,268,10635,7469,7171,1273,9659,1818,1775,10234,7725,8781,1415,8463,5000,2961,1933,4875,994,10718,2428,11180,9874,5050,3984,1063,1925,2787,9471,261,3671,7485,8413,420,4199,2165,9158,1861,11419,4774,5115,8060,3617,645,9093,7065,2304
10430,6623,3792,7680,7165,11962,10180,10897,11359,11772,9835,8125,2560,696,11807,2213,5892,3625,8674,6057,4205,1893,9373,2291,1478,4276,8756,2947,10167,9374,4314,2403,7850,3541,1168,965,15,10660,11647,11267,11950,11564,1480,5779,9303,5458,5830,10122,3221,5751,9326,9604,6747,10103,7775,7933,6335,6154,6563,1034,8688,2797,5966,11448,8559,9594,11253,2536,2067,7989,4320,5143,629,5640,3322,9115,7847,2163,8750,9510,3736,11057,5242,7627,10531,8215,9521,3555,673,6673,4442,1950,11841,7928,11041,10132,5139,6139,8277,10464
9373,5826,3554,8216,4324,5799,7972,1085,1174,998,607,1410,5753,2585,2427,4412,5651,11183,8602,10008,8323,9451,9237,10267,6235,11663,7426,8312,9518,1717,8350,536,4990,6237,3935,4769,10152,1968,7449,8687,11840,3965,6187,4014,9652,9326,4435,3374,11283,1869,1012,7914,2707,9800,8932,9780,11010,1491,4694,5029,1699,8440,4554,1687,11844,9643,10971,9153,8659,8441,4276,10975,11299,7260,2697,6899,8594,201,5589,10974,1630,11212,2849,6581,4705,8346,9655,4779,5155,4335,8074,8732,10763,994,9345,7639,7819,3961,6155,10345
3278,9941,11227,7642,3563,1600,2078,696,4555,9375,4707,11027,812,5865,6440,2844,2267,10814,1206,8265,3246,914,9702,6397,912,10007,2100,5713,8857,2137,6397,2705,9603,11153,3352,1586,4772,10127,8845,2573,7203,1981,826,487,352,4103,8719,9273,8628,1836,2543,5894,7388,4813,11927,5959,4271,7642,9951,11951,982,2888,6758,5741,11909,5695,2317,5293,11070,5644,9083,11631,1163,6713,8358,5892,376,5544,6281,4443,2429,7152,10301,10769,11565,2438,11065,10537,5882,2549,6392,368,2590,7103,2464,11515,11665,10426,193,10301
6097,11180,11924,4509,377,6923,8056,7493,767,4711,8436,2999,683,903,5722,2871,6773,1721,11479,7209,9467,3373,1822,9464,8949,11743,336,46,4361,8689,1095,9082,8139,1529,5617,10346,6529,10199,6428,6963,3330,2884,3634,4315,4845,46,10024,9516,8360,1510,6824,6827,5270,2757,10484,3479,11783,6951,2485,9608,8146,11525,115,10833,9456,3764,11369,11035,3935,9345,3790,4644,8661,6758,941,4199,11751,10843,11607,2182,5040,3721,8474,5078,7890,10384,1484,97,11846,466,1849,6430,1531,11728,3316,2449,182,8995,11945,3681
9336,7186,11758,1458,10590,11121,1860,505,8067,1170,3082,3498,4204,7082,3288,9350,9279,11514,9059,1589,1301,1869,9191,9762,5391,9922,5568,11195,2201,547,2837,933,861,9008,11123,10406,1132,9119,9818,3418,242,3336,303,9878,11481,3563,6025,11893,4618,6962,8877,3876,2880,4440,3737,7273,4214,5728,3488,9399,5824,5833,2586,5619,3775,11000,9449,1708,11439,10851,4027,6200,5296,152,7094,6839,9991,4233,11734,5530,7821,3921,8504,9506,10649,8357,7267,9424,7568,9477,9646,328,6910,8922,11296,10947,6705,6084,11653,4823
2160,7956,6807,1876,6532,4255,2943,3254,7828,8036,6628,6383,1292,2377,962,5457,6107,7114,4572,3700,2545,9233,11109,11035,11319,4227,238,11261,6814,3099,6099,1402,1513,11129,9982,5485,4948,5841,4025,7846,10276,4604,5961,4807,10938,6046,5447,6078,8460,2176,10223,11519,2372,10170,10761,8177,538,11281,4223,6982,10960,1292,5742,2666,7460,4237,8327,8257,208,3975,6633,10293,11486,9439,990,6077,6892,9475,1876,5909,4971,7765,8087,3797,10749,768,684,9667,7458,8645,9047,10229,5370,8836,9746,5156,332,3292,9798,281
8055,8768,10859,8677,4995,2803,7156,7008,2179,8224,6280,8679,9615,3949,10920,3170,8718,3055,8541,782,11078,1523,5637,769,2616,7893,2819,6073,2842,8695,1428,920,7025,3146,4948,9634,3661,10901,7309,5288,842,5697,1829,10331,3385,2342,526,5303,6837,11406,6729,3563,7610,7172,5517,4220,3897,690,3245,8289,5175,11247,3478,196,1602,9521,4105,1597,1598,1847,708,1287,3551,11231,5541,1204,3686,5824,5146,4800,8565,10774,9711,8187,8417,10396,6420,6169,469,8010,5017,8252,1828,8172,2222,9890,6634,11196,11189,2530
1640,1176,10161,11901,972,6745,8227,7389,11050,6810,9760,11500,6520,2852,6573,1543,11905,5602,5242,10396,1044,2257,6686,9194,3729,6335,9463,518,8675,5511,194,10262,2852,7038,9173,2391,8584,1111,543,11425,4392,796,6518,11402,8639,2699,5119,162,76,3350,5064,2606,9399,7849,1173,4978,4736,10611,8515,388,9194,8678,9020,10471,3938,2584,4725,11841,11515,7429,710,7292,5401,3181,2110,4211,10650,656,4958,10653,5747,3133,1736,10044,10723,2386,7329,7538,3492,1900,8622,5588,1356,2306,4651,6616,350,2982,8360,11019
3634,3857,5797,9279,8603,11432,2675,9980,5543,2274,9117,11892,1224,5197,5815,5003,1314,5832,8748,7605,7214,235,4021,11963,9418,1166,4981,4431,3364,10234,3027,9151,2864,9596,8659,10216,6908,9474,6809,5196,750,4011,122,2754,11135,3363,3004,11529,9503,879,7387,7065,389,510,1449,2278,1281,3115,8023,632,10903,3445,3035,7256,6415,10770,9079,7711,8826,10995,775,11950,8035,701,10006,2417,5848,9372,9516,6186,2294,2185,6831,8986,7820,9042,11919,11836,2757,11532,2479,7364,932,11819,6463,2920,7863,3404,3879,7096
11873,3884,8867,7174,3856,5325,9630,8542,4221,7065,7370,46,2598,2,5513,1170,7705,7983,11224,6167,1483,1277,6335,5302,5771,4423,6882,676,3926,6259,11556,5597,5364,4642,6353,2751,9441,2750,11877,5790,775,2838,8836,7511,1177,5365,116,5045,4015,3185,9598,1387,7269,128,2925,8385,6983,11242,1701,2074,3313,2134,9666,10779,4749,3865,4853,9420,11520,7363,247,9496,10691,2114,3475,6689,3122,7807,1926,6432,7045,8455,8903,7438,1997,7658,269,8188,2396,3356,10767,8259,2900,3555,11391,9054,1282,6120,2125,448
8868,9182,9702,9755,5893,8650,1418,10929,5619,11790,1540,3859,6639,1676,9469,6637,3789,6078,8665,5027,9907,818,885,11886,8856,1920,9884,505,5356,2357,5213,10468,5511,10875,3197,3496,4857,9515,5511,10716,5979,6547,7231,1233,10056,1607,5199,8073,11407,7075,11267,1819,1167,379,6200,7969,2274,11312,10245,1501,10377,10217,4402,10470,4735,1716,9243,1336,5086,10299,10561,1494,8072,7211,4463,5744,1210,121,4051,10315,9397,10360,8198,2497,1950,4052,6929,3406,7410,5005,5703,8460,10383,4284,4716,2829,10239,3702,3474,8005
7927,3521,4769,6706,3784,8799,4755,455,6316,8833,7573,3701,1446,7878,8162,1071,2349,7980,5192,6463,8120,10878,8537,11937,304,4214,10303,11637,4504,8469,9232,10919,7892,4969,8035,10168,1603,3562,9792,7687,2408,10627,7543,8525,9981,11279,8785,6307,7771,1781,715,7342,2742,5421,10347,184,231,8308,1077,2687,612,11849,75,9206,3578,10605,2816,4705,11796,8981,9855,552,3465,1599,11262,1487,4658,10647,4745,10373,9565,7474,7525,10329,6597,9781,763,3202,8829,4753,10255,5483,5583,5469,7074,7185,9511,10590,11288,8464
588,422,4290,338,8837,6281,11257,2981,10809,11920,5018,4878,11943,7742,3502,11604,4675,456,11059,7265,292,11021,5678,7714,6565,11180,1128,1087,5650,11600,10825,1076,6586,4695,2145,7871,8482,2686,493,2162,2577,8839,9131,4036,6092,10907,3895,8913,11400,10890,9540,4212,8610,10166,11231,1381,777,942,540,5951,6987,1465,7548,6084,5194,5428,5508,5164,243,7257,11853,6501,10965,3368,10098,2754,11312,4541,11639,1721,3733,5680,10121,3771,10034,7570,10674,9298,7657,586,10094,3956,7070,5978,1779,1298,7023,10447,4030,1264
4805,11923,3482,11042,10945,782,8072,5815,830,3913,1325,8606,2736,5372,7495,4318,1145,9776,7782,1291,8123,6537,4472,8084,7761,336,11123,10919,9738,7248,9922,371,10941,11605,5240,10914,7148,7023,716,2072,780,3129,10969,11408,2650,3376,2412,10752,7695,11766,621,4282,8437,2222,880,906,9504,5860,7931,3148,9372,9530,8131,1310,9780,2999,2730,10855,8126,8953,526,11942,67,3822,10410,9947,1143,9741,3105,10,11443,11691,6489,6004,196,3337,7046,4290,56,8297,3973,11633,4392,1144,11690,542,10417,11792,6243,6053
9460,5160,3615,350,5074,7832,10977,8040,4823,4241,5344,10333,8502,8304,8849,9968,543,3843,11475,541,7802,7232,8002,4445,7579,6428,7557,3470,5465,8728,5561,8572,316,6520,2100,1406,2210,4517,11174,5275,5765,5760,8718,2155,7763,7561,3241,11528,4645,8681,11468,2430,1988,5528,3107,42,8788,10166,9800,5129,420,8461,3560,8215,1847,622,7133,3347,10965,7476,375,1718,2697,10204,11194,2489,3057,5867,4395,11739,7172,5815,5263,201,5095,7108,3770,7612,2297,11918,8476,2910,676,2688,1759,4462,3115,9359,1752,4383
10125,2057,1179,5559,9762,1307,3305,9401,5791,1045,464,7614,2090,9169,2524,9491,10424,2142,6767,7630,9490,1924,7579,1590,196,9502,7882,7506,1656,8419,4009,545,11013,10564,9968,8966,9416,1233,6012,8344,11873,718,9868,7139,4453,4771,4587,4359,3235,2338,5716,11961,8380,8755,2039,4628,7834,855,8009,11089,7960,4199,2677,8856,68,11792,5260,6998,2953,1933,7882,3656,10064,6521,6567,8921,11818,7884,3761,7908,5001,4624,3138,11268,1550,11281,961,721,8640,7948,4973,3077,293,2540,278,8809,290,6857,64,9278
6240,3417,1671,5415,11122,9868,9338,4385,2443,4625,11421,695,10655,2473,1787,8582,4159,4964,39,5362,2243,3251,7618,7667,10348,9226,10716,7636,7945,8991,4773,4170,1234,3908,720,9096,8255,169,1352,8947,9003,5598,10439,4756,2150,7001,7663,4252,539,6338,9015,172,10593,11307,7865,321,6521,1942,10925,3892,5397,11568,11882,179,8266,3841,11884,178,6099,11181,3829,8510,11885,8316,3874,557,7614,8025,9583,4246,5978,5425,7224,2967,5,3518,7771,2624,1418,5581,7826,4680,6343,11674,5082,10518,11018,10622,4686,6985
7711,10582,2499,959,1682,9340,5510,1787,11532,8657,11281,4965,409,7362,361,11980,5508,7578,11595,3949,4770,10716,10869,5248,4317,8192,4652,2282,1144,9684,5090,1169,954,4245,3622,10699,335,5796,984,9690,2836,8974,973,4312,1039,8478,637,7594,4436,7078,10635,11973,3174,2555,4712,1657,1044,8638,6824,6710,1622,8537,1678,8020,3421,4125,5414,521,9186,10288,3800,9166,3256,956,12,11336,10486,6902,1610,7147,9769,5088,5814,9514,1742,9588,9010,5122,577,1519,5966,6512,9548,9677,11631,1456,1336,1286,8581,4144
3860,11503,5527,7439,373,7484,2244,10570,5255,29,3375,5062,10210,5910,10872,1975,4632,4699,8887,7013,4318,4649,8117,9417,5726,11048,1787,3967,7367,10871,5425,11413,9386,7110,813,6127,7544,9149,4071,943,3431,10718,2238,3994,9281,11769,10833,5386,2728,8333,11219,11375,10796,10138,11366,11794,3395,9186,7286,5883,654,707,4244,770,11476,2186,8955,1168,7755,10007,6065,1084,6437,19,1052,3666,9785,10857,9794,11079,8162,6512,3524,5304,2219,5803,2562,10605,2961,10387,10021,5480,9714,7900,2087,8778,7123,6813,8979,5371
5660,6888,1985,1333,3320,3770,1653,4324,2763,5331,8842,13,7434,5501,8245,3158,4848,415,5831,11865,8134,7316,10092,2677,6970,914,5363,6009,5124,8345,954,1587,10345,11253,2402,4436,11681,3990,10635,10760,608,10819,10673,155,8492,7,10162,815,430,2238,1744,11750,7562,3788,10166,447,7323,10448,4757,1397,9631,1578,10744,3201,11930,11816,9940,853,8205,5081,4290,9726,5346,9423,1324,1268,3964,10923,3807,8060,10361,909,3066,4956,6514,2843,4332,8483,3210,11031,1981,11120,8750,6979,3767,7338,1440,11503,4038,4364
3395,2105,9871,4699,6177,6621,8257,10953,2594,277,9151,5715,7889,1734,1940,1403,10948,6378,9782,9359,9855,9091,2960,9430,9368,11720,8953,5237,11367,40,3903,8226,6380,7133,1512,3686,5743,27,10192,1856,1747,2871,5876,10640,6886,4925,312,10018,8118,11352,9948,1685,10770,8770,5383,2228,3818,10270,7094,5517,4290,10229,8000,3276,6403,10035,6608,9458,2228,11621,4119,1748,1758,6974,6134,8413,11209,2271,4486,5753,3645,11379,4356,4722,7265,7398,5202,11459,5520,3164,5189,8405,8840,628,10623,2026,4256,10582,4080,11609
1432,7683,11330,5543,9875,11140,11194,7388,11876,5860,5542,3678,395,2130,6001,7410,3438,10226,5607,10150,6357,10391,4012,9674,2216,1599,7421,10204,5787,6029,8974,11549,11344,1708,10177,8523,10610,6664,10315,10291,4249,11180,8448,10669,6857,11142,4674,8388,8891,1141,9628,6319,7511,6602,671,6219,2088,3706,2941,4416,10281,1393,2335,7292,3098,5905,10358,10839,3842,9841,11118,11482,359,4443,891,6249,4336,9567,6257,2962,11216,6781,11803,8811,4980,6058,4791,1432,2348,10046,4676,6977,1629,6,9364,2767,7304,3175,1601,3823
4332,2512,11513,2237,7585,953,314,5554,7132,350,3606,10496,7741,8007,5633,465,5387,3315,8067,6838,3366,450,350,371,4075,122,7885,4870,282,2051,5183,830,356,5811,10046,9915,9717,9113,4776,7414,3816,11935,4520,11737,2670,7932,4865,4408,11244,6104,2946,10042,11334,10470,6801,9856,10633,9577,3227,4094,7774,11155,7596,201,9315,7845,298,6239,5871,3924,5662,8799,2461,7342,5736,1157,4559,5630,3481,5963,810,2383,5133,6015,1571,986,1389,10584,3520,7540,1821,5205,10560,10335,4799,7394,8815,6029,5371,9789
8569,11235,5428,587,9280,4554,7939,3130,6537,49,10369,7246,6447,1332,5497,6492,8529,7865,11044,11560,8238,10356,3513,5331,10391,2982,9956,159,450,5373,8575,1823,10758,1553,2996,4656,3167,2574,7115,9533,2275,4719,3360,8478,8543,783,282,1230,1842,6560,135,7473,1416,10743,10591,7116,7107,1968,6633,7164,10080,5955,8033,1534,10428,5180,10690,300,999,11981,9603,10955,9901,4458,4575,11877,3055,3645,1786,9531,3102,8424,11617,8542,4063,3743,3693,1612,8861,11619,1372,8649,9868,10485,456,3617,5891,6629,7043,28
1144,714,1048,6799,10992,6307,8272,6362,7082,3419,3149,3025,11326,10930,6641,4741,6761,6721,5076,2016,5187,2766,7794,3092,9113,3099,10092,10897,10298,8209,9952,5136,10903,11537,3532,3893,5493,5155,5143,10728,4258,815,518,4960,6012,8501,11625,233,6440,4022,6789,8802,5577,8363,4532,6239,8987,849,9912,2702,221,1413,824,9432,9647,6469,10795,949,8837,4642,5023,10263,11336,10467,10670,1818,5435,5784,11861,1895,6677,8453,1401,7538,5029,8301,1052,1266,972,3650,7482,5588,2874,3379,7801,9605,3457,5472,6746,3740
3436,10929,3983,5832,8932,10177,5023,10469,8727,9639,1307,10297,10338,6001,1195,3669,2547,7478,300,8560,11596,6065,6752,1839,4941,10820,5360,4125,6511,3174,3270,7915,754,11192,11696,8964,2905,3832,1578,948,5165,9966,1474,7755,9032,2712,616,11002,5912,1428,1209,11241,108,5479,6890,3971,4386,2571,10246,3888,7796,3597,345,2876,8887,3719,3432,10890,6581,245,11372,10530,897,8215,636,4563,6887,5332,3535,3612,6684,11554,3084,11655,7839,3489,1688,3345,2781,10735,1732,5151,1795,7879,1358,6021,9842,6242,2206,2001
10577,2165,1951,468,8627,9,9367,4757,1439,1036,10212,7964,10774,1086,315,7897,5871,771,9411,9315,4070,11503,4500,6163,6790,6017,6848,4028,380,4584,6741,1399,2429,9928,8476,4269,1173,3371,5269,11395,4777,9566,8854,728,8428,5903,6544,7568,4842,9133,2950,9778,10474,11216,5122,8316,10308,10175,8088,9729,8567,5837,11539,1536,9718,1243,4935,7092,409,6000,8374,1109,568,8824,7910,5015,4639,7254,6000,4714,9944,5631,245,3826,10074,7738,7984,8080,9624,5769,6182,1457,7601,1899,6831,965,9325,8258,3603,4535
10388,10221,5870,10342,3095,8303,9913,4525,5215,506,3546,5661,6300,7601,3516,4592,4221,4539,9590,2339,4190,2076,604,7849,9271,10361,2639,10714,11052,10502,9210,8994,6339,9166,1860,4170,9236,3342,4945,7649,8420,4285,1070,8725,8218,2282,8729,1466,6334,8750,4039,8237,10179,5687,3924,7602,9795,6690,4019,8859,1124,5091,6824,7224,7703,3556,846,5719,4074,6182,6113,4293,1832,5507,1882,3668,11365,9409,5872,7000,210,6518,2863,8578,4237,2390,9283,3759,2411,4160,1952,9583,7759,3833,4619,2431,11754,11954,10482,1889
11735,9302,1420,4885,60,5566,5563,2220,10412,9950,11062,11893,4217,5949,11009,5395,10819,4625,5072,2865,1466,7797,1510,6766,11571,8886,7259,9059,8759,7146,10048,3681,6611,11225,7142,9159,9757,10225,2822,4479,5943,5201,538,8035,2667,2412,11471,8876,1426,8376,10772,4686,11133,7188,11667,4843,5142,5924,1223,7295,3175,8321,11516,3318,2350,11736,2204,2628,10392,8783,11316,535,8073,11761,3014,647,9257,7028,9513,2235,6742,1803,1438,11839,4152,2595,9981,11561,10325,6383,10122,6421,5741,3779,6633,2711,3736,6172,5258,6559
9280,5865,619,1957,6529,7419,1916,1840,8659,8886,6632,4023,8050,10838,9813,7807,4558,8617,6824,5943,6915,4893,3117,3153,2358,7675,5951,9415,6740,4433,9780,3743,10288,11747,2441,11760,6371,788,10888,6927,9126,7851,6443,3045,10468,703,10434,5857,237,3641,3971,8497,3832,9206,7044,8184,6153,6759,9766,3947,1707,6391,9940,4474,2367,8235,9340,4827,2328,374,2303,8093,4174,5781,10668,7471,8044,1711,7309,3235,6649,1991,6859,9570,854,3948,703,3190,542,5965,1176,3231,6128,7396,23,365,2789,5200,995,1751
11691,6931,10175,9850,5155,5961,10381,4637,7023,8019,669,6274,5727,4348,1217,2576,4329,8579,10280,73,8570,3504,2493,7023,566,10831,2248,9973,8611,6781,2188,472,1263,3614,6079,8533,6024,10577,6862,8478,1712,2303,10060,8750,479,8628,9327,6527,3408,8594,10004,3407,3145,1948,1002,2726,1159,479,3563,3963,1120,10978,4103,8722,2287,6071,11061,6505,7383,8145,6313,8269,6149,10849,642,443,3077,4107,11625,8025,3947,9008,6343,7437,10668,5936,4270,1741,11438,8752,7479,3964,5365,8732,9179,5313,8563,8171,7987,5308
9735,1585,11091,936,9365,7558,9986,2603,6522,11935,9925,11350,7515,9577,7840,10392,8154,3203,6580,11253,2762,4264,9802,4986,4941,2961,4004,2368,1231,9749,5884,11701,11291,6599,3547,8790,483,5106,4161,4124,6697,11966,1446,3237,2305,9041,10573,3978,3424,11607,11873,2059,7184,4407,1115,8979,3965,7812,4332,9648,7622,284,8074,11848,1934,3625,9442,9152,7555,11494,624,1678,7168,2816,7909,5572,10912,9191,5931,4960,3922,1892,6636,9700,2999,6815,10126,6395,3986,2781,3734,11113,5465,11375,4372,8569,11702,1335,7835,9535
8498,10414,10773,4233,6460,4717,3814,1447,6333,1437,7730,5224,789,11328,1239,5217,7517,10810,8669,9293,5660,2170,6526,11786,1132,4508,10872,2094,11609,7685,1080,11801,10221,8988,6909,3547,11869,1696,1465,6246,10267,11716,6502,3252,9093,10485,4829,6542,1638,3877,7292,6421,9445,1717,9339,6553,7718,11053,2098,8381,7161,1748,4337,6325,10487,3998,5345,1996,1126,6083,10562,8634,682,4964,9014,9775,1943,3546,9038,3963,9274,7425,8568,2312,6896,10168,10793,6071,8189,9649,5883,5739,5692,1492,7503,4590,7848,10393,11552,6800
6185,3026,7828,8432,6026,2002,1957,3192,8234,11188,159,7221,4231,2439,4373,3805,928,8864,5592,3825,6195,8915,2294,8312,94,3048,9957,7447,11026,4884,11523,5534,630,11836,8251,7924,2109,2085,1847,3881,5564,5956,7989,6633,5957,9755,8335,11729,10933,1464,11000,8839,3868,3771,8293,7462,4144,4931,751,1568,2712,1134,6521,5692,5644,11616,3050,2775,5905,8420,1223,11740,2430,10401,2509,3004,783,9972,6261,5732,9741,2067,11003,10708,7108,10048,3933,5536,11500,10398,47,6218,816,8252,8451,3902,7926,10186,10044,485
8291,10128,5933,5208,1989,6003,5163,802,3140,3050,11179,2186,2279,9549,11730,11315,7890,9448,5508,8994,1805,6684,4849,1745,4142,297,1621,9733,4510,3435,9690,4972,9619,5263,10897,9284,1274,5047,8820,704,1348,241,7547,687,3650,9498,10882,7988,5286,5241,69,1789,10209,7905,581,9834,585,2647,1958,1783,2376,8083,3426,5957,7418,8866,4923,11859,3277,2221,1512,4952,5512,4646,8352,200,5929,994,8209,9968,2733,2192,7625,966,11893,2411,9156,7789,732,7082,4205,6622,2847,2327,10862,3557,11071,1274,1872,8506
6021,6368,4118,11969,4737,11613,10433,1765,5400,10636,9373,3971,11230,3096,11574,10191,4782,1476,331,2464,3010,10089,4663,286,11426,9540,10339,3176,6548,1905,725,11554,9102,11185,8939,5969,5746,5377,1859,1601,11219,8535,9799,5761,1185,2396,6736,852,5832,11772,3630,9351,10780,6577,5024,10466,5223,7016,1367,1922,433,6145,1112,793,7244,7689,1650,6742,8878,9522,7814,8917,1741,4860,6674,1214,9603,9650,8789,5783,9697,5095,4485,7812,11199,10522,1877,483,2611,6484,10338,2171,5593,355,2757,7921,7114,5908,6113,7020
7209,11624,4980,8393,1517,2689,3012,760,11205,10726,5291,7419,6483,804,10328,2883,10060,4916,1117,9346,1226,955,6201,3985,6101,3223,11578,5872,7170,4841,10820,7893,6601,11277,6315,9701,3923,10017,8949,1049,4777,5362,25,4739,4357,8058,10711,3969,8282,5638,7886,8228,3173,11853,4672,490,4130,11935,1236,6740,2725,1349,4215,3447,1109,3370,8564,9627,8942,2674,9130,2859,5935,7031,11170,7390,8756,4611,4625,7163,207,11112,2736,4805,2002,8961,3217,8145,8713,8819,64,6481,7809,1773,311,1903,9468,2773,5633,6735
5877,4322,7595,9687,6285,4777,10956,11259,1655,7300,455,5940,10697,7041,4110,2728,11578,3489,7656,3370,3786,4900,8531,3378,1252,9448,4059,9605,586,10170,865,7050,8325,552,2986,3355,5639,736,6174,208,2470,9540,4027,1665,11494,11658,9318,9933,1726,7464,2827,6104,6828,3089,1915,567,3713,1021,8435,6804,11172,594,5092,5518,9309,10119,5650,5381,6148,7222,10897,9617,8277,6216,6966,8986,7670,4954,1456,5230,2910,4586,8598,4570,11882,3679,1210,6272,7840,7489,1452,680,1212,11571,280,10748,3247,3293,4344,6972
